Codigo;Descripcion;Clasificador;Periodo;Indice_IPC;v_m_IPC;v_i_a_IPC;Region
09;Recreación y cultura;Nivel general y divisiones COICOP;201702;105,6846;2;NA;Noreste
09;Recreación y cultura;Nivel general y divisiones COICOP;201702;103,4842;0,1;NA;Noroeste
09;Recreación y cultura;Nivel general y divisiones COICOP;201702;103,0695;1,6;NA;Cuyo
09;Recreación y cultura;Nivel general y divisiones COICOP;201702;102,5319;1,6;NA;Patagonia
09;Recreación y cultura;Nivel general y divisiones COICOP;201702;103,7961;0,6;NA;Nacional
10;Educación;Nivel general y divisiones COICOP;201702;104,936;4,4;NA;GBA
10;Educación;Nivel general y divisiones COICOP;201702;102,0178;1,6;NA;Pampeana
10;Educación;Nivel general y divisiones COICOP;201702;109,7825;8;NA;Noreste
10;Educación;Nivel general y divisiones COICOP;201702;102,8592;2,3;NA;Noroeste
10;Educación;Nivel general y divisiones COICOP;201702;102,6468;2,6;NA;Cuyo
10;Educación;Nivel general y divisiones COICOP;201702;106,687;-0,3;NA;Patagonia
10;Educación;Nivel general y divisiones COICOP;201702;103,9808;3,2;NA;Nacional
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;201702;105,1373;1,8;NA;GBA
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;201702;104,4851;1,3;NA;Pampeana
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;201702;108,3164;3,9;NA;Noreste
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;201702;103,3877;0,9;NA;Noroeste
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;201702;103,7947;1,9;NA;Cuyo
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;201702;105,6675;3,3;NA;Patagonia
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;201702;104,8886;1,7;NA;Nacional
12;Bienes y servicios varios;Nivel general y divisiones COICOP;201702;104,1416;2;NA;GBA
12;Bienes y servicios varios;Nivel general y divisiones COICOP;201702;103,518;1,9;NA;Pampeana
12;Bienes y servicios varios;Nivel general y divisiones COICOP;201702;103,2166;1,1;NA;Noreste
12;Bienes y servicios varios;Nivel general y divisiones COICOP;201702;103,5259;1,5;NA;Noroeste
12;Bienes y servicios varios;Nivel general y divisiones COICOP;201702;103,145;1,1;NA;Cuyo
12;Bienes y servicios varios;Nivel general y divisiones COICOP;201702;104,2815;1,8;NA;Patagonia
12;Bienes y servicios varios;Nivel general y divisiones COICOP;201702;103,7951;1,8;NA;Nacional
Estacional;;Categorias;201702;102,0783;0,5;NA;GBA
Estacional;;Categorias;201702;102,6254;0,5;NA;Pampeana
Estacional;;Categorias;201702;104,0713;1,6;NA;Noreste
Estacional;;Categorias;201702;103,5611;2;NA;Noroeste
Estacional;;Categorias;201702;100,3694;-0,3;NA;Cuyo
Estacional;;Categorias;201702;101,174;0,5;NA;Patagonia
Estacional;;Categorias;201702;102,3345;0,6;NA;Nacional
Núcleo;;Categorias;201702;103,2097;1,8;NA;GBA
Núcleo;;Categorias;201702;103,1957;1,6;NA;Pampeana
Núcleo;;Categorias;201702;103,4466;1,6;NA;Noreste
Núcleo;;Categorias;201702;102,9705;1,5;NA;Noroeste
Núcleo;;Categorias;201702;103,1488;1,4;NA;Cuyo
Núcleo;;Categorias;201702;103,524;1,7;NA;Patagonia
Núcleo;;Categorias;201702;103,2105;1,7;NA;Nacional
Regulados;;Categorias;201702;106,3489;5,2;NA;GBA
Regulados;;Categorias;201702;105,2868;3;NA;Pampeana
Regulados;;Categorias;201702;103,0912;2,7;NA;Noreste
Regulados;;Categorias;201702;106,6823;4,3;NA;Noroeste
Regulados;;Categorias;201702;105,2775;3;NA;Cuyo
Regulados;;Categorias;201702;108,7652;2,5;NA;Patagonia
Regulados;;Categorias;201702;105,9316;4;NA;Nacional
B;;Bienes y servicios;201702;102,4793;1,4;NA;GBA
B;;Bienes y servicios;201702;102,8947;1,6;NA;Pampeana
B;;Bienes y servicios;201702;102,8653;1,4;NA;Noreste
B;;Bienes y servicios;201702;103,1504;1,8;NA;Noroeste
B;;Bienes y servicios;201702;102,4916;1,1;NA;Cuyo
B;;Bienes y servicios;201702;102,8027;1,5;NA;Patagonia
B;;Bienes y servicios;201702;102,7002;1,5;NA;Nacional
S;;Bienes y servicios;201702;105,7472;3,9;NA;GBA
S;;Bienes y servicios;201702;105,025;2,1;NA;Pampeana
S;;Bienes y servicios;201702;105,5049;2,8;NA;Noreste
S;;Bienes y servicios;201702;105,4103;2,8;NA;Noroeste
S;;Bienes y servicios;201702;105,1807;2,6;NA;Cuyo
S;;Bienes y servicios;201702;107,955;2,2;NA;Patagonia
S;;Bienes y servicios;201702;105,5426;3;NA;Nacional
0;NIVEL GENERAL;Nivel general y divisiones COICOP;201703;106,2627;2,4;NA;GBA
0;NIVEL GENERAL;Nivel general y divisiones COICOP;201703;105,8173;2,2;NA;Pampeana
0;NIVEL GENERAL;Nivel general y divisiones COICOP;201703;105,988;2,4;NA;Noreste
0;NIVEL GENERAL;Nivel general y divisiones COICOP;201703;107,055;3,2;NA;Noroeste
0;NIVEL GENERAL;Nivel general y divisiones COICOP;201703;105,9238;2,6;NA;Cuyo
0;NIVEL GENERAL;Nivel general y divisiones COICOP;201703;106,5167;2,1;NA;Patagonia
0;NIVEL GENERAL;Nivel general y divisiones COICOP;201703;106,1476;2,4;NA;Nacional
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;201703;106,7878;3,5;NA;GBA
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;201703;105,4796;2,3;NA;Pampeana
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;201703;105,0298;1,6;NA;Noreste
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;201703;105,9988;2;NA;Noroeste
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;201703;105,6107;2,3;NA;Cuyo
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;201703;103,9781;1,7;NA;Patagonia
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;201703;106,0143;2,8;NA;Nacional
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;201703;107,1121;1,5;NA;GBA
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;201703;107,7278;2,4;NA;Pampeana
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;201703;106,3092;1,9;NA;Noreste
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;201703;107,1161;1,6;NA;Noroeste
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;201703;107,6177;3,8;NA;Cuyo
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;201703;106,5579;1,1;NA;Patagonia
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;201703;107,2901;1,9;NA;Nacional
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;201703;102,0665;4,8;NA;GBA
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;201703;102,397;2,5;NA;Pampeana
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;201703;103,2313;2,8;NA;Noreste
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;201703;102,2209;1,8;NA;Noroeste
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;201703;99,9659;2,4;NA;Cuyo
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;201703;104,7865;2,4;NA;Patagonia
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;201703;102,255;3,4;NA;Nacional
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;201703;110,7756;2,2;NA;GBA
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;201703;107,7477;3;NA;Pampeana
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;201703;113,2471;8,9;NA;Noreste
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;201703;121,3727;12,7;NA;Noroeste
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;201703;111,8642;4,8;NA;Cuyo
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;201703;115,3729;3;NA;Patagonia
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;201703;110,8463;3,6;NA;Nacional
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;201703;102,1399;0,9;NA;GBA
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;201703;102,0686;0,5;NA;Pampeana
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;201703;103,1742;1,4;NA;Noreste
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;201703;102,0194;1,4;NA;Noroeste
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;201703;102,4367;1;NA;Cuyo
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;201703;102,3074;1;NA;Patagonia
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;201703;102,1787;0,8;NA;Nacional
06;Salud;Nivel general y divisiones COICOP;201703;106,6572;1,9;NA;GBA
06;Salud;Nivel general y divisiones COICOP;201703;107,4786;1,9;NA;Pampeana
06;Salud;Nivel general y divisiones COICOP;201703;107,6407;2,3;NA;Noreste
06;Salud;Nivel general y divisiones COICOP;201703;107,044;2,8;NA;Noroeste
06;Salud;Nivel general y divisiones COICOP;201703;107,5537;2;NA;Cuyo
06;Salud;Nivel general y divisiones COICOP;201703;108,7254;1,6;NA;Patagonia
06;Salud;Nivel general y divisiones COICOP;201703;107,1422;2;NA;Nacional
07;Transporte;Nivel general y divisiones COICOP;201703;104,5685;1;NA;GBA
07;Transporte;Nivel general y divisiones COICOP;201703;105,7104;1,2;NA;Pampeana
07;Transporte;Nivel general y divisiones COICOP;201703;102,3716;1,1;NA;Noreste
07;Transporte;Nivel general y divisiones COICOP;201703;106,4422;0,8;NA;Noroeste
07;Transporte;Nivel general y divisiones COICOP;201703;107,7578;2,6;NA;Cuyo
07;Transporte;Nivel general y divisiones COICOP;201703;106,3107;1,8;NA;Patagonia
07;Transporte;Nivel general y divisiones COICOP;201703;105,2177;1,2;NA;Nacional
08;Comunicación;Nivel general y divisiones COICOP;201703;110,6652;2,4;NA;GBA
08;Comunicación;Nivel general y divisiones COICOP;201703;110,9914;4;NA;Pampeana
08;Comunicación;Nivel general y divisiones COICOP;201703;110,7662;3,4;NA;Noreste
08;Comunicación;Nivel general y divisiones COICOP;201703;113,163;5,7;NA;Noroeste
08;Comunicación;Nivel general y divisiones COICOP;201703;108,0971;2,9;NA;Cuyo
08;Comunicación;Nivel general y divisiones COICOP;201703;107,843;2;NA;Patagonia
08;Comunicación;Nivel general y divisiones COICOP;201703;110,6933;3,2;NA;Nacional
09;Recreación y cultura;Nivel general y divisiones COICOP;201703;104,8017;1,4;NA;GBA
09;Recreación y cultura;Nivel general y divisiones COICOP;201703;106,5045;1,9;NA;Pampeana
09;Recreación y cultura;Nivel general y divisiones COICOP;201703;105,7406;0,1;NA;Noreste
09;Recreación y cultura;Nivel general y divisiones COICOP;201703;105,1461;1,6;NA;Noroeste
09;Recreación y cultura;Nivel general y divisiones COICOP;201703;105,7508;2,6;NA;Cuyo
09;Recreación y cultura;Nivel general y divisiones COICOP;201703;105,026;2,4;NA;Patagonia
09;Recreación y cultura;Nivel general y divisiones COICOP;201703;105,5114;1,7;NA;Nacional
10;Educación;Nivel general y divisiones COICOP;201703;111,9338;6,7;NA;GBA
10;Educación;Nivel general y divisiones COICOP;201703;114,7719;12,5;NA;Pampeana
10;Educación;Nivel general y divisiones COICOP;201703;123,958;12,9;NA;Noreste
10;Educación;Nivel general y divisiones COICOP;201703;130,753;27,1;NA;Noroeste
10;Educación;Nivel general y divisiones COICOP;201703;112,7186;9,8;NA;Cuyo
10;Educación;Nivel general y divisiones COICOP;201703;123,3177;15,6;NA;Patagonia
10;Educación;Nivel general y divisiones COICOP;201703;115,3409;10,9;NA;Nacional
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;201703;106,1813;1;NA;GBA
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;201703;105,6069;1,1;NA;Pampeana
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;201703;110,4746;2;NA;Noreste
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;201703;105,0341;1,6;NA;Noroeste
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;201703;104,0537;0,2;NA;Cuyo
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;201703;105,4631;-0,2;NA;Patagonia
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;201703;105,9567;1;NA;Nacional
12;Bienes y servicios varios;Nivel general y divisiones COICOP;201703;105,5869;1,4;NA;GBA
12;Bienes y servicios varios;Nivel general y divisiones COICOP;201703;105,8309;2,2;NA;Pampeana
12;Bienes y servicios varios;Nivel general y divisiones COICOP;201703;104,5375;1,3;NA;Noreste
12;Bienes y servicios varios;Nivel general y divisiones COICOP;201703;105,685;2,1;NA;Noroeste
12;Bienes y servicios varios;Nivel general y divisiones COICOP;201703;105,5914;2,4;NA;Cuyo
12;Bienes y servicios varios;Nivel general y divisiones COICOP;201703;106,397;2;NA;Patagonia
12;Bienes y servicios varios;Nivel general y divisiones COICOP;201703;105,6633;1,8;NA;Nacional
Estacional;;Categorias;201703;105,879;3,7;NA;GBA
Estacional;;Categorias;201703;104,1769;1,5;NA;Pampeana
Estacional;;Categorias;201703;104,9091;0,8;NA;Noreste
Estacional;;Categorias;201703;104,2786;0,7;NA;Noroeste
Estacional;;Categorias;201703;102,0721;1,7;NA;Cuyo
Estacional;;Categorias;201703;102,5219;1,3;NA;Patagonia
Estacional;;Categorias;201703;104,7868;2,4;NA;Nacional
Núcleo;;Categorias;201703;105,0891;1,8;NA;GBA
Núcleo;;Categorias;201703;105,3123;2,1;NA;Pampeana
Núcleo;;Categorias;201703;105,4076;1,9;NA;Noreste
Núcleo;;Categorias;201703;105,264;2,2;NA;Noroeste
Núcleo;;Categorias;201703;105,2127;2;NA;Cuyo
Núcleo;;Categorias;201703;105,2611;1,7;NA;Patagonia
Núcleo;;Categorias;201703;105,2057;1,9;NA;Nacional
Regulados;;Categorias;201703;109,8871;3,3;NA;GBA
Regulados;;Categorias;201703;108,6317;3,2;NA;Pampeana
Regulados;;Categorias;201703;109,0469;5,8;NA;Noreste
Regulados;;Categorias;201703;115,9572;8,7;NA;Noroeste
Regulados;;Categorias;201703;110,4082;4,9;NA;Cuyo
Regulados;;Categorias;201703;113,2246;4,1;NA;Patagonia
Regulados;;Categorias;201703;110,0057;3,8;NA;Nacional
B;;Bienes y servicios;201703;105,1793;2,6;NA;GBA
B;;Bienes y servicios;201703;104,8798;1,9;NA;Pampeana
B;;Bienes y servicios;201703;104,7201;1,8;NA;Noreste
B;;Bienes y servicios;201703;104,9863;1,8;NA;Noroeste
B;;Bienes y servicios;201703;104,6885;2,1;NA;Cuyo
B;;Bienes y servicios;201703;104,3918;1,5;NA;Patagonia
B;;Bienes y servicios;201703;104,9817;2,2;NA;Nacional
S;;Bienes y servicios;201703;107,8429;2;NA;GBA
S;;Bienes y servicios;201703;108,0176;2,8;NA;Pampeana
S;;Bienes y servicios;201703;110,3317;4,6;NA;Noreste
S;;Bienes y servicios;201703;113,3175;7,5;NA;Noroeste
S;;Bienes y servicios;201703;108,9825;3,6;NA;Cuyo
S;;Bienes y servicios;201703;111,7894;3,6;NA;Patagonia
S;;Bienes y servicios;201703;108,6229;2,9;NA;Nacional
0;NIVEL GENERAL;Nivel general y divisiones COICOP;201704;109,0613;2,6;NA;GBA
0;NIVEL GENERAL;Nivel general y divisiones COICOP;201704;108,6912;2,7;NA;Pampeana
0;NIVEL GENERAL;Nivel general y divisiones COICOP;201704;108,3473;2,2;NA;Noreste
0;NIVEL GENERAL;Nivel general y divisiones COICOP;201704;109,9626;2,7;NA;Noroeste
0;NIVEL GENERAL;Nivel general y divisiones COICOP;201704;109,4506;3,3;NA;Cuyo
0;NIVEL GENERAL;Nivel general y divisiones COICOP;201704;108,6517;2;NA;Patagonia
0;NIVEL GENERAL;Nivel general y divisiones COICOP;201704;108,9667;2,7;NA;Nacional
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;201704;109,2144;2,3;NA;GBA
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;201704;107,6223;2;NA;Pampeana
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;201704;107,9352;2,8;NA;Noreste
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;201704;108,3813;2,2;NA;Noroeste
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;201704;108,662;2,9;NA;Cuyo
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;201704;105,4772;1,4;NA;Patagonia
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;201704;108,3515;2,2;NA;Nacional
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;201704;109,5812;2,3;NA;GBA
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;201704;110,2615;2,4;NA;Pampeana
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;201704;109,4168;2,9;NA;Noreste
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;201704;109,2687;2;NA;Noroeste
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;201704;110,4164;2,6;NA;Cuyo
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;201704;109,665;2,9;NA;Patagonia
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;201704;109,8338;2,4;NA;Nacional
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;201704;107,2381;5,1;NA;GBA
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;201704;107,7653;5,2;NA;Pampeana
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;201704;103,2573;0;NA;Noreste
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;201704;105,8574;3,6;NA;Noroeste
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;201704;103,6297;3,7;NA;Cuyo
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;201704;105,76;0,9;NA;Patagonia
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;201704;106,8806;4,5;NA;Nacional
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;201704;115,889;4,6;NA;GBA
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;201704;115,7988;7,5;NA;Pampeana
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;201704;116,5835;2,9;NA;Noreste
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;201704;131,8395;8,6;NA;Noroeste
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;201704;122,532;9,5;NA;Cuyo
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;201704;119,3459;3,4;NA;Patagonia
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;201704;117,4108;5,9;NA;Nacional
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;201704;103,1802;1;NA;GBA
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;201704;103,234;1,1;NA;Pampeana
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;201704;104,9504;1,7;NA;Noreste
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;201704;103,1266;1,1;NA;Noroeste
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;201704;103,4704;1;NA;Cuyo
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;201704;103,6556;1,3;NA;Patagonia
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;201704;103,3147;1,1;NA;Nacional
06;Salud;Nivel general y divisiones COICOP;201704;108,1913;1,4;NA;GBA
06;Salud;Nivel general y divisiones COICOP;201704;109,6556;2;NA;Pampeana
06;Salud;Nivel general y divisiones COICOP;201704;110,3274;2,5;NA;Noreste
06;Salud;Nivel general y divisiones COICOP;201704;109,2143;2;NA;Noroeste
06;Salud;Nivel general y divisiones COICOP;201704;109,9679;2,2;NA;Cuyo
06;Salud;Nivel general y divisiones COICOP;201704;110,6841;1,8;NA;Patagonia
06;Salud;Nivel general y divisiones COICOP;201704;109,052;1,8;NA;Nacional
07;Transporte;Nivel general y divisiones COICOP;201704;105,0876;0,5;NA;GBA
07;Transporte;Nivel general y divisiones COICOP;201704;106,4751;0,7;NA;Pampeana
07;Transporte;Nivel general y divisiones COICOP;201704;102,8986;0,5;NA;Noreste
07;Transporte;Nivel general y divisiones COICOP;201704;106,9891;0,5;NA;Noroeste
